timestamp,src_ip,dst_ip,dst_port,protocol,flag,tipo_ataque
2025-05-05 10:18:24,192.168.27.39,192.168.105.137,33866,UDP,,Normal
2025-05-05 10:18:25,183.125.125.4,192.168.251.38,1267,UDP,,Port Scan
2025-05-05 10:18:26,190.189.161.226,192.168.126.210,56169,UDP,,Normal
2025-05-05 10:18:27,252.86.180.157,192.168.10.208,8035,TCP,F,Normal
2025-05-05 10:18:28,192.168.121.170,192.168.125.167,35464,TCP,A,Port Scan
2025-05-05 10:18:29,192.168.214.147,192.168.61.55,45512,TCP,P,Port Scan
2025-05-05 10:18:30,192.168.229.80,192.168.164.171,48246,TCP,F,Normal
2025-05-05 10:18:31,192.168.108.205,192.168.135.27,19656,UDP,,Normal
2025-05-05 10:18:32,192.168.26.29,192.168.142.195,33367,TCP,R,DDoS
2025-05-05 10:18:33,192.168.165.191,192.168.188.202,59135,UDP,,DDoS
2025-05-05 10:18:34,160.220.109.165,192.168.154.58,20229,TCP,F,DDoS
2025-05-05 10:18:35,88.234.20.164,192.168.214.238,35468,UDP,,SYN Flood
2025-05-05 10:18:36,192.168.185.47,192.168.159.236,36713,TCP,A,Normal
2025-05-05 10:18:37,134.197.196.179,192.168.132.8,37084,UDP,,DDoS
2025-05-05 10:18:38,192.168.38.111,192.168.77.102,58758,UDP,,Normal
2025-05-05 10:18:39,192.168.146.86,192.168.131.63,56622,TCP,A,Port Scan
2025-05-05 10:18:40,122.137.193.118,192.168.60.135,40034,TCP,F,Normal
2025-05-05 10:18:41,173.160.145.74,192.168.23.24,6910,UDP,,Normal
2025-05-05 10:18:42,192.168.156.65,192.168.42.38,21953,UDP,,Normal
2025-05-05 10:18:43,202.182.193.11,192.168.75.225,30251,TCP,P,Normal
2025-05-05 10:18:44,119.250.100.188,192.168.156.20,25007,UDP,,Normal
2025-05-05 10:18:45,192.168.8.224,192.168.184.243,26101,TCP,F,Normal
2025-05-05 10:18:46,192.168.131.100,192.168.123.185,25051,TCP,A,Normal
2025-05-05 10:18:47,210.159.111.1,192.168.253.101,57193,UDP,,Normal
2025-05-05 10:18:48,64.102.137.2,192.168.56.23,60594,TCP,S,Normal
2025-05-05 10:18:49,192.168.100.199,192.168.148.27,58502,UDP,,Normal
2025-05-05 10:18:50,192.168.239.196,192.168.205.75,7699,TCP,F,Port Scan
2025-05-05 10:18:51,66.90.150.23,192.168.239.254,39706,TCP,A,DDoS
2025-05-05 10:18:52,192.168.80.52,192.168.47.21,41311,UDP,,Normal
2025-05-05 10:18:53,192.168.207.113,192.168.129.156,58574,UDP,,DDoS
2025-05-05 10:18:54,203.221.155.115,192.168.99.247,55966,UDP,,Normal
2025-05-05 10:18:55,225.215.114.83,192.168.29.23,18068,UDP,,Normal
2025-05-05 10:18:56,192.168.158.248,192.168.241.170,16366,TCP,P,Normal
2025-05-05 10:18:57,101.77.131.51,192.168.91.148,10371,UDP,,DDoS
2025-05-05 10:18:58,192.168.211.61,192.168.0.216,5507,TCP,P,Normal
2025-05-05 10:18:59,192.168.213.187,192.168.180.146,54744,TCP,P,DDoS
2025-05-05 10:19:00,192.168.143.54,192.168.129.108,24785,TCP,P,Normal
2025-05-05 10:19:01,109.21.226.181,192.168.248.250,36591,UDP,,Normal
2025-05-05 10:19:02,51.123.153.120,192.168.31.18,7298,UDP,,Normal
2025-05-05 10:19:03,192.168.169.146,192.168.1.18,27498,UDP,,Normal
2025-05-05 10:19:04,192.168.55.132,192.168.2.76,56965,UDP,,Port Scan
2025-05-05 10:19:05,192.168.10.144,192.168.91.42,40645,TCP,F,Normal
2025-05-05 10:19:06,192.168.166.108,192.168.46.5,11794,UDP,,DDoS
2025-05-05 10:19:07,192.168.185.41,192.168.179.113,28400,TCP,A,Normal
2025-05-05 10:19:08,227.192.254.147,192.168.179.2,1373,UDP,,Normal
2025-05-05 10:19:09,192.168.65.119,192.168.86.239,56141,UDP,,Normal
2025-05-05 10:19:10,192.168.67.75,192.168.241.161,62284,TCP,A,Normal
2025-05-05 10:19:11,192.168.28.242,192.168.31.222,16728,TCP,F,SYN Flood
2025-05-05 10:19:12,134.150.235.119,192.168.111.80,14609,TCP,P,Normal
2025-05-05 10:19:13,192.168.236.7,192.168.164.196,53201,TCP,F,DDoS
2025-05-05 10:19:14,253.186.105.232,192.168.122.213,50825,UDP,,Normal
2025-05-05 10:19:15,192.168.7.200,192.168.85.6,51318,TCP,A,SYN Flood
2025-05-05 10:19:16,197.132.216.98,192.168.253.77,57615,TCP,S,Normal
2025-05-05 10:19:17,192.168.58.160,192.168.97.236,62541,TCP,S,Normal
2025-05-05 10:19:18,192.168.59.71,192.168.235.58,10019,TCP,A,Port Scan
2025-05-05 10:19:19,94.216.177.204,192.168.188.145,1469,TCP,A,Normal
2025-05-05 10:19:20,192.168.249.60,192.168.18.101,60872,TCP,F,Port Scan
2025-05-05 10:19:21,192.168.200.186,192.168.241.59,1534,TCP,F,Normal
2025-05-05 10:19:22,222.61.45.137,192.168.163.138,5808,TCP,R,SYN Flood
2025-05-05 10:19:23,182.107.150.251,192.168.49.107,9391,UDP,,Normal
2025-05-05 10:19:24,192.168.186.162,192.168.15.243,25621,UDP,,Normal
2025-05-05 10:19:25,147.98.172.219,192.168.141.196,26793,UDP,,Normal
2025-05-05 10:19:26,192.168.121.95,192.168.186.55,1009,UDP,,Normal
2025-05-05 10:19:27,54.104.103.206,192.168.19.176,34716,TCP,S,Normal
2025-05-05 10:19:28,192.168.240.142,192.168.180.13,13445,UDP,,Normal
2025-05-05 10:19:29,175.140.200.123,192.168.201.89,4940,TCP,P,Normal
2025-05-05 10:19:30,8.246.153.237,192.168.200.203,55491,UDP,,Normal
2025-05-05 10:19:31,104.26.68.13,192.168.251.85,8516,UDP,,Normal
2025-05-05 10:19:32,192.168.199.161,192.168.182.166,46970,TCP,P,SYN Flood
2025-05-05 10:19:33,192.168.88.41,192.168.45.51,51278,TCP,F,Normal
2025-05-05 10:19:34,192.168.84.251,192.168.92.55,15345,TCP,S,DDoS
2025-05-05 10:19:35,192.168.34.24,192.168.136.244,57473,TCP,P,Normal
2025-05-05 10:19:36,192.168.204.54,192.168.112.242,42055,UDP,,Normal
2025-05-05 10:19:37,179.150.149.203,192.168.19.39,5663,UDP,,Normal
2025-05-05 10:19:38,214.234.1.158,192.168.210.46,64705,UDP,,Normal
2025-05-05 10:19:39,192.168.29.109,192.168.200.162,17685,TCP,A,Port Scan
2025-05-05 10:19:40,74.253.176.186,192.168.142.246,23328,TCP,P,Normal
2025-05-05 10:19:41,192.168.254.89,192.168.165.149,821,UDP,,Normal
2025-05-05 10:19:42,72.20.93.98,192.168.244.136,19405,UDP,,SYN Flood
2025-05-05 10:19:43,192.168.110.209,192.168.213.77,52636,TCP,S,Normal
2025-05-05 10:19:44,192.168.23.60,192.168.78.184,58718,UDP,,Port Scan
2025-05-05 10:19:45,192.168.133.134,192.168.240.201,53174,UDP,,Normal
2025-05-05 10:19:46,105.162.58.49,192.168.180.59,35844,UDP,,Normal
2025-05-05 10:19:47,192.168.125.80,192.168.153.161,18261,UDP,,Normal
2025-05-05 10:19:48,221.35.213.190,192.168.154.138,36348,UDP,,Port Scan
2025-05-05 10:19:49,192.168.148.148,192.168.230.154,36272,TCP,R,Normal
2025-05-05 10:19:50,1.2.67.34,192.168.60.200,9880,UDP,,Normal
2025-05-05 10:19:51,192.168.67.130,192.168.249.215,52451,UDP,,SYN Flood
2025-05-05 10:19:52,192.168.206.53,192.168.18.215,3272,TCP,R,Normal
2025-05-05 10:19:53,50.168.230.55,192.168.27.100,52396,UDP,,Normal
2025-05-05 10:19:54,153.43.116.39,192.168.30.183,43199,TCP,F,Port Scan
2025-05-05 10:19:55,242.61.109.188,192.168.206.1,42141,UDP,,Normal
2025-05-05 10:19:56,240.157.63.186,192.168.43.74,46781,TCP,S,SYN Flood
2025-05-05 10:19:57,164.70.227.133,192.168.162.130,63965,TCP,S,DDoS
2025-05-05 10:19:58,192.168.141.223,192.168.26.225,63930,TCP,R,Normal
2025-05-05 10:19:59,192.168.208.180,192.168.47.237,26387,UDP,,Port Scan
2025-05-05 10:20:00,192.168.116.138,192.168.238.77,65367,TCP,F,Normal
2025-05-05 10:20:01,192.168.83.241,192.168.32.186,52287,UDP,,DDoS
2025-05-05 10:20:02,25.125.46.146,192.168.8.34,39123,UDP,,Normal
2025-05-05 10:20:03,74.186.210.155,192.168.48.48,18758,UDP,,Normal
2025-05-05 10:20:04,43.154.104.225,192.168.58.97,20933,UDP,,Normal
2025-05-05 10:20:05,243.225.100.209,192.168.147.12,54145,TCP,P,Port Scan
2025-05-05 10:20:06,235.141.202.95,192.168.150.253,2277,TCP,R,Normal
2025-05-05 10:20:07,192.168.16.9,192.168.42.152,51505,UDP,,Normal
2025-05-05 10:20:08,89.167.31.3,192.168.208.251,61836,TCP,A,Normal
2025-05-05 10:20:09,192.168.249.221,192.168.79.41,50492,UDP,,Normal
2025-05-05 10:20:10,60.55.116.204,192.168.107.131,60777,UDP,,DDoS
2025-05-05 10:20:11,192.168.134.187,192.168.243.74,5274,UDP,,DDoS
2025-05-05 10:20:12,192.168.50.166,192.168.6.26,21905,TCP,R,Normal
2025-05-05 10:20:13,192.168.72.214,192.168.43.46,48968,UDP,,SYN Flood
2025-05-05 10:20:14,63.252.106.246,192.168.33.65,18392,UDP,,SYN Flood
2025-05-05 10:20:15,75.224.245.140,192.168.33.205,57813,TCP,R,Normal
2025-05-05 10:20:16,125.63.249.44,192.168.9.169,48757,UDP,,DDoS
2025-05-05 10:20:17,192.168.161.154,192.168.254.231,3122,TCP,F,Normal
2025-05-05 10:20:18,183.74.198.124,192.168.207.102,48871,UDP,,Normal
2025-05-05 10:20:19,130.140.213.183,192.168.202.119,28651,TCP,A,SYN Flood
2025-05-05 10:20:20,157.208.10.242,192.168.84.185,31475,UDP,,Normal
2025-05-05 10:20:21,171.186.203.173,192.168.1.46,624,UDP,,SYN Flood
2025-05-05 10:20:22,173.72.57.9,192.168.201.182,58102,UDP,,Normal
2025-05-05 10:20:23,95.127.199.31,192.168.43.64,30559,TCP,R,Port Scan
2025-05-05 10:20:24,192.168.22.122,192.168.11.37,24680,UDP,,DDoS
2025-05-05 10:20:25,60.212.159.186,192.168.252.46,18492,UDP,,Port Scan
2025-05-05 10:20:26,61.129.130.233,192.168.174.207,15099,UDP,,Port Scan
2025-05-05 10:20:27,192.168.118.110,192.168.194.117,17439,TCP,R,Normal
2025-05-05 10:20:28,192.168.106.195,192.168.223.30,7521,TCP,A,Normal
2025-05-05 10:20:29,192.168.211.40,192.168.86.178,32506,UDP,,Normal
2025-05-05 10:20:30,192.168.181.158,192.168.75.103,1775,TCP,R,Normal
2025-05-05 10:20:31,192.168.69.124,192.168.175.176,3938,TCP,A,Normal
2025-05-05 10:20:32,192.168.154.81,192.168.189.55,605,UDP,,Normal
2025-05-05 10:20:33,192.168.202.136,192.168.83.148,56884,UDP,,Normal
2025-05-05 10:20:34,192.168.25.3,192.168.79.73,3769,UDP,,Normal
2025-05-05 10:20:35,210.129.185.127,192.168.146.59,46521,TCP,F,Normal
2025-05-05 10:20:36,192.168.220.237,192.168.43.47,52413,UDP,,Normal
2025-05-05 10:20:37,192.168.118.55,192.168.70.130,62542,TCP,A,Normal
2025-05-05 10:20:38,151.105.185.160,192.168.15.168,28858,TCP,A,Port Scan
2025-05-05 10:20:39,160.117.67.178,192.168.32.202,812,UDP,,SYN Flood
2025-05-05 10:20:40,243.4.128.28,192.168.255.215,44697,UDP,,Normal
2025-05-05 10:20:41,192.168.241.2,192.168.61.215,45218,TCP,F,SYN Flood
2025-05-05 10:20:42,158.15.149.33,192.168.131.63,12692,TCP,P,Normal
2025-05-05 10:20:43,151.199.20.86,192.168.43.36,22247,TCP,P,SYN Flood
2025-05-05 10:20:44,192.168.233.43,192.168.201.109,58353,UDP,,DDoS
2025-05-05 10:20:45,192.168.37.80,192.168.158.34,1784,UDP,,SYN Flood
2025-05-05 10:20:46,192.168.91.127,192.168.79.186,47518,TCP,R,Port Scan
2025-05-05 10:20:47,213.102.171.239,192.168.177.36,47585,TCP,F,Normal
2025-05-05 10:20:48,192.168.206.110,192.168.165.83,14785,UDP,,Port Scan
2025-05-05 10:20:49,249.163.154.18,192.168.131.79,14143,TCP,F,SYN Flood
2025-05-05 10:20:50,192.168.234.87,192.168.34.209,33512,UDP,,Normal
2025-05-05 10:20:51,209.170.35.16,192.168.189.186,50191,TCP,A,SYN Flood
2025-05-05 10:20:52,192.168.94.4,192.168.181.142,33111,UDP,,Normal
2025-05-05 10:20:53,192.168.214.99,192.168.11.51,42798,UDP,,Normal
2025-05-05 10:20:54,43.211.62.53,192.168.158.69,57233,TCP,P,Port Scan
2025-05-05 10:20:55,192.168.102.95,192.168.31.12,23815,TCP,S,Port Scan
2025-05-05 10:20:56,231.12.195.183,192.168.102.131,5734,UDP,,Normal
2025-05-05 10:20:57,192.168.218.45,192.168.81.4,49495,UDP,,Port Scan
2025-05-05 10:20:58,220.44.129.25,192.168.132.141,7231,UDP,,Normal
2025-05-05 10:20:59,206.21.195.206,192.168.7.201,15846,TCP,R,DDoS
2025-05-05 10:21:00,26.161.105.211,192.168.237.170,50671,UDP,,DDoS
2025-05-05 10:21:01,192.168.185.150,192.168.113.59,59761,UDP,,Normal
2025-05-05 10:21:02,192.168.192.136,192.168.81.195,50780,TCP,F,Port Scan
2025-05-05 10:21:03,183.243.209.238,192.168.204.73,22230,TCP,P,Normal
2025-05-05 10:21:04,250.171.32.203,192.168.240.79,50605,TCP,R,SYN Flood
2025-05-05 10:21:05,176.45.234.106,192.168.245.5,4626,TCP,P,Normal
2025-05-05 10:21:06,12.140.149.149,192.168.122.129,46260,UDP,,Normal
2025-05-05 10:21:07,133.85.72.121,192.168.155.80,64116,TCP,P,Normal
2025-05-05 10:21:08,200.90.56.12,192.168.4.174,48763,TCP,R,DDoS
2025-05-05 10:21:09,77.117.218.211,192.168.174.132,24911,TCP,A,Normal
2025-05-05 10:21:10,192.168.225.29,192.168.36.62,16930,UDP,,Normal
2025-05-05 10:21:11,68.110.252.197,192.168.151.28,29941,TCP,R,Normal
2025-05-05 10:21:12,192.168.118.198,192.168.195.37,24600,TCP,F,DDoS
2025-05-05 10:21:13,220.89.9.47,192.168.78.59,62590,TCP,P,Normal
2025-05-05 10:21:14,88.141.6.70,192.168.196.167,64507,UDP,,Normal
2025-05-05 10:21:15,137.241.163.111,192.168.77.252,35983,UDP,,Normal
2025-05-05 10:21:16,183.1.218.74,192.168.230.62,47913,TCP,A,SYN Flood
2025-05-05 10:21:17,58.142.135.98,192.168.91.144,48771,TCP,R,Port Scan
2025-05-05 10:21:18,192.168.160.165,192.168.212.52,55037,UDP,,DDoS
2025-05-05 10:21:19,243.44.29.217,192.168.89.85,57352,UDP,,SYN Flood
2025-05-05 10:21:20,83.124.21.194,192.168.136.165,33822,TCP,F,Port Scan
2025-05-05 10:21:21,192.168.153.169,192.168.118.117,41124,TCP,F,Normal
2025-05-05 10:21:22,235.187.173.148,192.168.68.63,10435,TCP,R,Normal
2025-05-05 10:21:23,192.168.219.186,192.168.215.183,63065,UDP,,Normal
2025-05-05 10:21:24,59.36.202.7,192.168.36.123,50753,TCP,S,Normal
2025-05-05 10:21:25,192.168.220.215,192.168.155.199,21296,TCP,F,Normal
2025-05-05 10:21:26,192.168.93.56,192.168.213.44,51023,UDP,,Normal
2025-05-05 10:21:27,192.168.45.117,192.168.196.201,30184,TCP,S,SYN Flood
2025-05-05 10:21:28,24.62.79.22,192.168.93.62,45396,TCP,R,Normal
2025-05-05 10:21:29,192.168.175.222,192.168.65.143,47424,UDP,,DDoS
2025-05-05 10:21:30,192.168.194.146,192.168.187.133,62874,UDP,,Port Scan
2025-05-05 10:21:31,192.168.51.25,192.168.77.47,4107,UDP,,Normal
2025-05-05 10:21:32,146.154.22.104,192.168.53.63,46417,TCP,S,SYN Flood
2025-05-05 10:21:33,192.168.78.102,192.168.117.186,4138,TCP,F,Normal
2025-05-05 10:21:34,20.200.202.88,192.168.221.223,48190,TCP,A,Normal
2025-05-05 10:21:35,192.168.80.239,192.168.114.89,55218,UDP,,Normal
2025-05-05 10:21:36,192.168.208.43,192.168.6.15,24282,TCP,S,Normal
2025-05-05 10:21:37,192.168.196.22,192.168.155.50,18513,TCP,P,Port Scan
2025-05-05 10:21:38,192.168.54.185,192.168.152.140,32751,UDP,,Normal
2025-05-05 10:21:39,119.4.64.228,192.168.163.49,65057,TCP,F,SYN Flood
2025-05-05 10:21:40,19.95.227.167,192.168.93.23,63592,TCP,S,Port Scan
2025-05-05 10:21:41,192.168.7.2,192.168.64.252,26819,TCP,F,Normal
2025-05-05 10:21:42,42.169.234.22,192.168.216.122,49074,TCP,S,Normal
2025-05-05 10:21:43,192.168.228.127,192.168.30.148,26343,UDP,,Normal
2025-05-05 10:21:44,192.168.206.236,192.168.68.11,15901,TCP,A,Normal
2025-05-05 10:21:45,192.168.75.73,192.168.167.157,17424,TCP,S,Normal
2025-05-05 10:21:46,192.168.160.248,192.168.221.221,61295,TCP,F,SYN Flood
2025-05-05 10:21:47,192.168.106.55,192.168.157.232,4420,UDP,,Normal
2025-05-05 10:21:48,234.96.226.169,192.168.239.5,64475,UDP,,Normal
2025-05-05 10:21:49,192.165.159.180,192.168.67.88,61577,TCP,R,Normal
2025-05-05 10:21:50,242.127.110.193,192.168.119.78,60705,UDP,,DDoS
2025-05-05 10:21:51,190.155.210.242,192.168.173.151,57257,TCP,P,DDoS
2025-05-05 10:21:52,192.168.67.49,192.168.3.193,45677,UDP,,Normal
2025-05-05 10:21:53,79.214.11.158,192.168.6.169,9786,TCP,R,Normal
2025-05-05 10:21:54,185.228.191.232,192.168.228.104,42431,TCP,P,Port Scan
2025-05-05 10:21:55,192.168.79.168,192.168.13.241,53757,UDP,,Normal
2025-05-05 10:21:56,192.168.95.249,192.168.57.74,2687,TCP,A,Normal
2025-05-05 10:21:57,254.231.223.254,192.168.206.58,17027,UDP,,Normal
2025-05-05 10:21:58,239.27.71.245,192.168.35.110,54756,TCP,F,Port Scan
2025-05-05 10:21:59,192.168.191.156,192.168.10.68,63294,UDP,,DDoS
2025-05-05 10:22:00,192.168.230.91,192.168.204.25,50503,UDP,,Normal
2025-05-05 10:22:01,189.117.143.125,192.168.226.124,52203,TCP,A,Normal
2025-05-05 10:22:02,142.49.161.202,192.168.19.1,17800,TCP,A,Normal
2025-05-05 10:22:03,44.41.108.149,192.168.119.45,25446,TCP,A,Normal
2025-05-05 10:22:04,239.183.128.56,192.168.171.115,39746,TCP,S,Normal
2025-05-05 10:22:05,180.81.154.87,192.168.67.63,51587,TCP,S,Normal
2025-05-05 10:22:06,21.193.23.140,192.168.177.233,48768,UDP,,Normal
2025-05-05 10:22:07,197.36.2.86,192.168.199.107,38413,TCP,S,Normal
2025-05-05 10:22:08,67.7.212.175,192.168.71.231,44758,UDP,,SYN Flood
2025-05-05 10:22:09,162.60.104.40,192.168.226.101,13126,TCP,R,Normal
2025-05-05 10:22:10,192.168.151.199,192.168.132.158,61510,UDP,,DDoS
2025-05-05 10:22:11,192.168.213.145,192.168.200.49,12080,TCP,A,Normal
2025-05-05 10:22:12,192.168.255.128,192.168.161.111,9921,TCP,F,Normal
2025-05-05 10:22:13,47.99.11.142,192.168.65.83,474,UDP,,DDoS
2025-05-05 10:22:14,192.168.213.25,192.168.147.227,61344,TCP,S,Normal
2025-05-05 10:22:15,192.168.117.42,192.168.78.13,63866,UDP,,SYN Flood
2025-05-05 10:22:16,39.64.26.200,192.168.213.174,60128,TCP,R,Normal
2025-05-05 10:22:17,11.25.30.128,192.168.105.222,24025,UDP,,SYN Flood
2025-05-05 10:22:18,105.189.221.90,192.168.34.87,1862,TCP,A,SYN Flood
2025-05-05 10:22:19,150.67.112.187,192.168.15.158,18999,UDP,,Normal
2025-05-05 10:22:20,192.168.85.237,192.168.101.107,35315,UDP,,Normal
2025-05-05 10:22:21,192.168.195.120,192.168.108.215,20868,TCP,P,Normal
2025-05-05 10:22:22,192.168.117.173,192.168.179.92,6636,TCP,R,SYN Flood
2025-05-05 10:22:23,201.226.154.142,192.168.114.238,29833,UDP,,Normal
2025-05-05 10:22:24,219.120.209.219,192.168.207.202,21528,TCP,A,Port Scan
2025-05-05 10:22:25,192.168.106.158,192.168.181.50,5118,UDP,,Normal
2025-05-05 10:22:26,192.168.251.24,192.168.139.212,50934,TCP,A,DDoS
2025-05-05 10:22:27,10.150.154.158,192.168.238.3,7544,UDP,,SYN Flood
2025-05-05 10:22:28,8.35.30.5,192.168.185.199,9212,UDP,,SYN Flood
2025-05-05 10:22:29,13.99.72.177,192.168.149.166,44263,UDP,,DDoS
2025-05-05 10:22:30,206.94.227.31,192.168.203.72,56876,UDP,,Normal
2025-05-05 10:22:31,80.238.192.229,192.168.147.124,13602,TCP,S,Normal
2025-05-05 10:22:32,192.168.153.43,192.168.195.97,30909,UDP,,Normal
2025-05-05 10:22:33,29.97.203.161,192.168.42.152,64922,TCP,P,Normal
2025-05-05 10:22:34,192.168.62.8,192.168.90.8,18033,TCP,R,Normal
2025-05-05 10:22:35,202.147.97.238,192.168.247.91,8864,TCP,A,DDoS
2025-05-05 10:22:36,28.20.177.113,192.168.187.28,1981,TCP,A,Normal
2025-05-05 10:22:37,27.144.224.154,192.168.201.82,19704,UDP,,Normal
2025-05-05 10:22:38,97.132.2.17,192.168.253.169,34922,TCP,A,SYN Flood
2025-05-05 10:22:39,155.166.189.170,192.168.146.79,34521,UDP,,DDoS
2025-05-05 10:22:40,85.235.205.77,192.168.237.144,13251,TCP,S,Normal
2025-05-05 10:22:41,192.168.183.195,192.168.38.27,27267,TCP,S,SYN Flood
2025-05-05 10:22:42,192.168.65.88,192.168.149.151,8401,UDP,,DDoS
2025-05-05 10:22:43,192.168.253.48,192.168.245.253,31547,UDP,,SYN Flood
2025-05-05 10:22:44,192.168.202.234,192.168.85.120,54780,TCP,S,SYN Flood
2025-05-05 10:22:45,236.29.134.50,192.168.195.189,44695,TCP,F,Normal
2025-05-05 10:22:46,192.168.242.20,192.168.180.70,32750,UDP,,SYN Flood
2025-05-05 10:22:47,192.168.146.117,192.168.220.233,42288,UDP,,Normal
2025-05-05 10:22:48,192.168.163.208,192.168.131.129,11201,TCP,P,DDoS
2025-05-05 10:22:49,192.168.150.95,192.168.240.249,59250,TCP,R,Normal
2025-05-05 10:22:50,76.69.137.142,192.168.13.2,46949,UDP,,Normal
2025-05-05 10:22:51,192.168.181.251,192.168.30.232,26455,UDP,,DDoS
2025-05-05 10:22:52,192.168.160.89,192.168.127.30,16030,TCP,A,Normal
2025-05-05 10:22:53,192.168.83.211,192.168.210.204,61547,TCP,F,Port Scan
2025-05-05 10:22:54,147.75.216.232,192.168.177.158,33588,UDP,,Normal
2025-05-05 10:22:55,3.35.62.144,192.168.187.101,33937,TCP,P,Normal
2025-05-05 10:22:56,14.92.94.166,192.168.11.117,49107,TCP,F,Normal
2025-05-05 10:22:57,192.168.191.59,192.168.83.120,47366,UDP,,SYN Flood
2025-05-05 10:22:58,192.168.172.186,192.168.76.228,1387,UDP,,Normal
2025-05-05 10:22:59,192.168.5.45,192.168.112.218,60788,UDP,,Port Scan
2025-05-05 10:23:00,192.168.162.231,192.168.237.27,53244,TCP,S,Normal
2025-05-05 10:23:01,74.226.75.254,192.168.200.36,3710,UDP,,Normal
2025-05-05 10:23:02,192.168.248.159,192.168.25.31,7654,TCP,A,SYN Flood
2025-05-05 10:23:03,192.168.177.216,192.168.186.4,45071,UDP,,Normal
2025-05-05 10:23:04,216.101.69.11,192.168.173.195,3066,TCP,R,Port Scan
2025-05-05 10:23:05,192.168.114.84,192.168.152.250,25760,UDP,,DDoS
2025-05-05 10:23:06,239.80.29.208,192.168.56.90,13991,TCP,R,Normal
2025-05-05 10:23:07,192.168.199.226,192.168.31.167,3889,UDP,,SYN Flood
2025-05-05 10:23:08,192.168.221.31,192.168.199.225,26684,TCP,R,Normal
2025-05-05 10:23:09,57.15.17.189,192.168.230.251,17301,TCP,F,Normal
2025-05-05 10:23:10,192.168.64.100,192.168.147.147,51889,TCP,S,DDoS
2025-05-05 10:23:11,161.131.132.163,192.168.56.50,26639,TCP,S,Normal
2025-05-05 10:23:12,5.78.212.140,192.168.70.91,46039,TCP,A,DDoS
2025-05-05 10:23:13,244.174.128.233,192.168.191.142,33375,TCP,S,Normal
2025-05-05 10:23:14,169.174.178.29,192.168.216.176,56395,UDP,,DDoS
2025-05-05 10:23:15,192.168.165.77,192.168.235.10,21966,TCP,F,Normal
2025-05-05 10:23:16,107.177.153.246,192.168.73.13,32724,UDP,,DDoS
2025-05-05 10:23:17,192.168.134.138,192.168.170.74,42891,TCP,R,Normal
2025-05-05 10:23:18,192.168.64.145,192.168.201.131,62853,TCP,A,Normal
2025-05-05 10:23:19,192.168.122.224,192.168.223.24,2486,UDP,,Port Scan
2025-05-05 10:23:20,38.152.95.62,192.168.52.61,57358,TCP,A,Normal
2025-05-05 10:23:21,192.168.18.30,192.168.143.90,16204,UDP,,DDoS
2025-05-05 10:23:22,192.168.195.180,192.168.219.98,45859,UDP,,Port Scan
2025-05-05 10:23:23,111.55.149.195,192.168.182.211,4344,TCP,P,Port Scan
2025-05-05 10:23:24,71.146.65.226,192.168.129.26,26564,TCP,F,SYN Flood
2025-05-05 10:23:25,192.168.198.239,192.168.31.137,1661,TCP,A,Normal
2025-05-05 10:23:26,192.168.42.109,192.168.54.228,4937,UDP,,Normal
2025-05-05 10:23:27,192.168.46.224,192.168.41.90,12497,UDP,,DDoS
2025-05-05 10:23:28,192.168.181.69,192.168.180.89,42172,UDP,,Normal
2025-05-05 10:23:29,192.168.49.230,192.168.114.23,34668,UDP,,Normal
2025-05-05 10:23:30,192.168.189.136,192.168.135.75,1129,TCP,P,Port Scan
2025-05-05 10:23:31,192.168.200.208,192.168.194.203,47349,UDP,,SYN Flood
2025-05-05 10:23:32,188.200.177.58,192.168.141.110,46916,UDP,,Normal
2025-05-05 10:23:33,186.251.241.215,192.168.0.216,5118,UDP,,Normal
2025-05-05 10:23:34,192.168.60.235,192.168.238.149,3646,TCP,S,Normal
2025-05-05 10:23:35,4.80.29.42,192.168.50.39,26680,TCP,R,Normal
2025-05-05 10:23:36,192.168.130.91,192.168.219.141,25548,TCP,F,DDoS
2025-05-05 10:23:37,192.168.131.181,192.168.170.12,49317,UDP,,DDoS
2025-05-05 10:23:38,134.161.144.52,192.168.12.230,45715,UDP,,DDoS
2025-05-05 10:23:39,182.109.183.91,192.168.128.211,36358,UDP,,DDoS
2025-05-05 10:23:40,192.168.68.62,192.168.21.206,58318,TCP,P,Port Scan
2025-05-05 10:23:41,209.159.207.121,192.168.234.253,23206,TCP,A,Normal
2025-05-05 10:23:42,192.168.19.144,192.168.147.247,57167,UDP,,Normal
2025-05-05 10:23:43,192.168.165.116,192.168.54.7,33282,UDP,,Normal
2025-05-05 10:23:44,185.52.248.243,192.168.221.131,38251,TCP,A,SYN Flood
2025-05-05 10:23:45,192.168.6.4,192.168.94.192,18985,TCP,P,Normal
2025-05-05 10:23:46,192.168.224.218,192.168.43.181,58841,TCP,R,Normal
2025-05-05 10:23:47,192.168.106.130,192.168.251.40,50151,TCP,S,SYN Flood
2025-05-05 10:23:48,192.168.95.176,192.168.119.234,35753,TCP,S,DDoS
2025-05-05 10:23:49,192.168.234.154,192.168.20.73,25084,UDP,,DDoS
2025-05-05 10:23:50,192.168.201.136,192.168.129.99,33863,TCP,F,SYN Flood
2025-05-05 10:23:51,127.232.125.206,192.168.6.27,35957,UDP,,SYN Flood
2025-05-05 10:23:52,179.59.180.181,192.168.78.247,3819,UDP,,SYN Flood
